rec_yds_per_g,gs,rec_yds_per_rec,g,rec_long,rec_td,age,year,catch_pct,pos,rec_yds_per_tgt,fumbles,player,team,rec,rec_yds,rec_per_g,targets
6.3,3,6.9,11,11,0,24,2016,83.3%,wr,5.8,0,Keith Mumphery,HOU,10,69,0.9,12
4.5,7,7.2,16,16,1,29,2016,66.7%,,4.8,0,John Phillips,2TM,10,72,0.6,15
4.5,2,7.2,16,17,1,31,2016,66.7%,fb,4.8,0,Mike Tolbert,CAR,10,72,0.6,15
7.1,3,8.5,12,15,2,24,2016,58.8%,te,5.0,0,Darren Waller,BAL,10,85,0.8,17
5.2,2,6.2,12,11,0,22,2016,66.7%,rb,4.1,0,Dwayne Washington,DET,10,62,0.8,15
64.7,3,21.6,3,35,2,29,2016,42.9%,wr,9.2,0,Eric Decker,NYJ,9,194,3.0,21
2.9,1,5.1,16,9,0,22,2016,90.0%,rb,4.6,1,Kenyan Drake,MIA,9,46,0.6,10
3.8,6,6.3,15,21,0,28,2016,64.3%,te,4.1,0,Rhett Ellison,MIN,9,57,0.6,14
3.3,1,5.6,15,18,1,26,2016,81.8%,rb,4.5,1,Mike Gillislee,BUF,9,50,0.6,11
4.8,1,8.4,16,17,0,26,2016,47.4%,wr,4.0,0,Ryan Grant,WAS,9,76,0.6,19
11.8,2,15.7,12,31,0,24,2016,52.9%,te,8.3,0,Jeff Heuerman,DEN,9,141,0.8,17
10.6,4,9.4,8,20,2,35,2016,40.9%,wr,3.9,0,Andre Johnson,TEN,9,85,1.1,22
10.0,0,15.6,14,42,2,23,2016,81.8%,,12.7,0,Tanner McEvoy,SEA,9,140,0.6,11
7.1,7,12.7,16,28,0,24,2016,64.3%,te,8.1,0,Nick O'Leary,BUF,9,114,0.6,14
2.9,8,5.1,16,9,1,24,2016,90.0%,FB,4.6,0,Aaron Ripkowski,GNB,9,46,0.6,10
31.5,2,14.0,4,41,0,23,2016,64.3%,wr,9.0,0,Paul Turner,PHI,9,126,2.3,14
53.3,1,17.8,3,35,1,24,2016,56.3%,wr,10.0,0,Marquess Wilson,CHI,9,160,3.0,16
3.9,7,7.9,16,14,0,27,2016,72.7%,te,5.7,0,Brandon Bostick,NYJ,8,63,0.5,11
20.0,3,7.5,3,13,1,28,2016,72.7%,te,5.5,0,Jordan Cameron,MIA,8,60,2.7,11
5.2,10,10.4,16,17,2,32,2016,61.5%,TE,6.4,0,Anthony Fasano,TEN,8,83,0.5,13
10.1,5,8.9,7,22,1,25,2016,57.1%,te,5.1,0,Crockett Gillmore,BAL,8,71,1.1,14
6.8,1,10.3,12,22,1,28,2016,57.1%,wr,5.9,1,Brittan Golden,ARI,8,82,0.7,14
11.5,1,14.4,10,47,1,28,2016,88.9%,rb,12.8,2,DuJuan Harris,SFO,8,115,0.8,9
6.6,0,8.3,10,15,0,24,2016,66.7%,,5.5,1,Maurice Harris,WAS,8,66,0.8,12
10.4,7,9.1,7,16,0,23,2016,100.0%,rb,9.1,3,Matt Jones,WAS,8,73,1.1,8
6.3,1,9.5,12,16,0,24,2016,53.3%,wr,5.1,0,Cody Latimer,DEN,8,76,0.7,15
10.9,0,17.8,13,43,1,25,2016,72.7%,,12.9,0,Freddie Martino,TAM,8,142,0.6,11
4.6,13,7.5,13,25,0,29,2016,38.1%,RB,2.9,3,Jonathan Stewart,CAR,8,60,0.6,21
7.8,1,14.6,15,34,0,29,2016,66.7%,wr,9.8,0,Brandon Tate,BUF,8,117,0.5,12
2.4,8,5.4,16,16,0,30,2016,87.5%,RB,4.8,2,LeGarrette Blount,NWE,7,38,0.4,8
5.5,3,12.6,16,24,0,23,2016,43.8%,wr,5.5,1,Aaron Burbridge,SFO,7,88,0.4,16
6.9,0,12.9,13,25,0,31,2016,70.0%,,9.0,1,Reggie Bush,BUF,7,90,0.5,10
3.3,8,7.4,16,18,1,27,2016,70.0%,FB,5.2,0,Patrick DiMarco,ATL,7,52,0.4,10
11.6,1,13.3,8,32,0,25,2016,46.7%,,6.2,0,Ronnie Hillman,2TM,7,93,0.9,15
5.0,5,11.4,16,26,0,29,2016,63.6%,te/wr,7.3,0,David Johnson,PIT,7,80,0.4,11
6.8,2,8.7,9,24,1,29,2016,70.0%,te,6.1,0,Dominique Jones,MIA,7,61,0.8,10
7.5,1,13.9,13,30,2,23,2016,36.8%,wr,5.1,0,Roger Lewis,NYG,7,97,0.5,19
6.3,1,10.9,12,26,0,24,2016,63.6%,wr,6.9,2,Tommylee Lewis,NOR,7,76,0.6,11
6.0,0,5.1,6,10,0,27,2016,63.6%,,3.3,0,Dexter McCluster,SDG,7,36,1.2,11
3.1,0,6.6,15,13,0,23,2016,43.8%,,2.9,1,Chris Moore,BAL,7,46,0.5,16
3.7,9,8.4,16,12,1,31,2016,50.0%,TE,4.2,0,Brandon Myers,TAM,7,59,0.4,14
2.9,0,5.0,12,15,0,23,2016,77.8%,,3.9,0,De'Anthony Thomas,KAN,7,35,0.6,9
63.0,1,10.5,1,15,0,24,2016,85.7%,wr,9.0,0,Keenan Allen,SDG,6,63,6.0,7
26.5,1,8.8,2,15,1,22,2016,46.2%,wr,4.1,0,Demarcus Ayers,PIT,6,53,3.0,13
7.3,0,7.3,6,20,0,23,2016,100.0%,,7.3,0,Nick Boyle,BAL,6,44,1.0,6
2.7,0,6.3,14,10,1,23,2016,60.0%,,3.8,0,Alan Cross,TAM,6,38,0.4,10
4.4,0,11.8,16,20,0,24,2016,75.0%,,8.9,3,Alex Erickson,CIN,6,71,0.4,8
3.8,4,9.5,15,22,0,30,2016,66.7%,fb,6.3,0,Jerome Felton,BUF,6,57,0.4,9
19.5,2,13.0,4,50,0,30,2016,60.0%,rb/wr,7.8,1,Arian Foster,MIA,6,78,1.5,10
11.4,0,19.0,10,46,2,29,2016,31.6%,,6.0,0,Darrius Heyward-Bey,PIT,6,114,0.6,19
4.8,0,12.8,16,19,0,22,2016,50.0%,,6.4,0,Rashard Higgins,CLE,6,77,0.4,12
4.2,3,9.2,13,18,0,22,2016,46.2%,rb,4.2,1,Wendell Smallwood,PHI,6,55,0.5,13
25.7,0,12.8,3,30,0,31,2016,66.7%,,8.6,2,Antone Smith,TAM,6,77,2.0,9
7.3,4,4.8,4,12,0,29,2016,100.0%,te,4.8,0,Lee Smith,OAK,6,29,1.5,6
8.3,0,8.3,6,24,1,29,2016,46.2%,,3.8,1,C.J. Spiller,2TM,6,50,1.0,13
7.7,6,11.5,9,28,0,23,2016,75.0%,te,8.6,0,Geoff Swaim,DAL,6,69,0.7,8
17.5,1,5.8,2,12,1,31,2016,75.0%,rb,4.4,0,Danny Woodhead,SDG,6,35,3.0,8
28.5,2,11.4,2,18,1,23,2016,100.0%,rb,11.4,0,Ameer Abdullah,DET,5,57,2.5,5
1.9,1,5.6,15,11,0,22,2016,83.3%,rb,4.7,0,Peyton Barber,TAM,5,28,0.3,6
3.2,0,8.4,13,15,0,26,2016,45.5%,,3.8,0,Kenjon Barner,PHI,5,42,0.4,11
7.7,0,23.2,15,51,1,28,2016,50.0%,,11.6,0,Arrelious Benn,JAX,5,116,0.3,10
4.6,0,11.0,12,16,0,24,2016,71.4%,,7.9,0,Ka'Deem Carey,CHI,5,55,0.4,7
2.3,0,5.0,11,11,0,25,2016,71.4%,,3.6,0,Knile Davis,2TM,5,25,0.5,7
4.0,0,6.4,8,9,0,24,2016,62.5%,,4.0,4,Rashad Greene,JAX,5,32,0.6,8
4.0,5,8.8,11,13,0,23,2016,71.4%,fb,6.3,0,Andy Janovich,DEN,5,44,0.5,7
6.3,1,8.8,7,21,0,24,2016,71.4%,fb,6.3,1,Malcolm Johnson,CLE,5,44,0.7,7
31.0,0,18.6,3,36,0,24,2016,35.7%,,6.6,0,T.J. Jones,DET,5,93,1.7,14
18.3,0,14.6,4,31,0,31,2016,100.0%,,14.6,0,Marcel Reece,SEA,5,73,1.3,5
1.9,10,4.6,12,11,0,28,2016,62.5%,TE,2.9,0,Luke Stocker,TAM,5,23,0.4,8
29.5,0,11.8,2,19,0,26,2016,71.4%,,8.4,0,Nick Williams,ATL,5,59,2.5,7
6.5,0,21.3,13,45,0,25,2016,44.4%,,9.4,0,Blake Bell,SFO,4,85,0.3,9
3.2,2,10.3,13,14,0,22,2016,66.7%,te,6.8,0,Ben Braunecker,CHI,4,41,0.3,6
1.9,1,7.5,16,14,1,25,2016,57.1%,te,4.3,0,Gavin Escobar,DAL,4,30,0.3,7
3.2,1,8.8,11,15,1,25,2016,57.1%,rb,5.0,0,Corey Grant,JAX,4,35,0.4,7
5.5,0,5.5,4,6,0,25,2016,100.0%,,5.5,0,Mike James,TAM,4,22,1.0,4
3.3,0,10.8,13,16,0,28,2016,100.0%,,10.8,0,Taiwan Jones,OAK,4,43,0.3,4
5.6,5,7.0,5,17,0,26,2016,57.1%,rb,4.0,0,Eddie Lacy,GNB,4,28,0.8,7
3.9,1,8.8,9,13,0,25,2016,80.0%,te,7.0,0,Justin Perillo,GNB,4,35,0.4,5
6.2,1,9.3,6,15,1,28,2016,100.0%,,9.3,0,Jeremy Ross,2TM,4,37,0.7,4
44.5,1,22.3,2,71,1,28,2016,66.7%,wr,14.8,0,Greg Salas,BUF,4,89,2.0,6
0.7,3,2.8,16,6,0,28,2016,66.7%,fb,1.8,0,Anthony Sherman,KAN,4,11,0.3,6
4.1,2,15.5,15,30,0,26,2016,80.0%,te,12.4,0,Phillip Supernaw,TEN,4,62,0.3,5
3.0,3,6.8,9,17,0,23,2016,80.0%,fb,5.4,0,Dan Vitale,CLE,4,27,0.4,5
5.2,2,20.8,16,53,0,24,2016,100.0%,fb,20.8,0,Derek Watt,SDG,4,83,0.3,4
17.0,2,12.8,3,30,1,25,2016,44.4%,wr,5.7,0,Markus Wheaton,PIT,4,51,1.3,9
25.0,0,18.8,3,32,0,26,2016,57.1%,,10.7,0,Wendall Williams,HOU,4,75,1.3,7
1.9,0,5.0,8,8,0,25,2016,75.0%,,3.8,0,Javorius Allen,BAL,3,15,0.4,4
19.7,0,19.7,3,26,0,24,2016,75.0%,,14.8,0,Jace Amaro,TEN,3,59,1.0,4
6.0,0,12.0,6,22,0,23,2016,75.0%,,9.0,0,Quan Bray,IND,3,36,0.5,4
2.9,0,15.3,16,26,0,23,2016,100.0%,,15.3,1,Malcolm Brown,LAR,3,46,0.2,3
2.1,2,9.7,14,15,1,22,2016,50.0%,wr,4.8,0,Leonte Carroo,MIA,3,29,0.2,6
3.1,1,8.3,8,10,0,23,2016,60.0%,rb,5.0,1,Mike Davis,SFO,3,25,0.4,5
2.2,0,8.0,11,9,1,23,2016,42.9%,,3.4,2,Trevor Davis,GNB,3,24,0.3,7
1.1,4,6.0,16,13,0,28,2016,50.0%,fb/rb,3.0,0,James Develin,NWE,3,18,0.2,6
1.8,3,3.7,6,6,0,23,2016,75.0%,te,2.8,0,Alex Ellis,JAX,3,11,0.5,4
1.5,0,6.0,12,9,0,23,2016,60.0%,,3.6,3,Tyler Ervin,HOU,3,18,0.3,5
1.3,2,6.3,15,9,0,29,2016,100.0%,,6.3,0,Clay Harbor,2TM,3,19,0.2,3
3.6,0,9.7,8,24,0,23,2016,75.0%,,7.3,2,Akeem Hunt,HOU,3,29,0.4,4
2.6,0,12.3,14,13,0,24,2016,42.9%,,5.3,0,Bradley Marquez,LAR,3,37,0.2,7
3.3,0,3.3,3,7,0,22,2016,60.0%,,2.0,0,Byron Marshall,PHI,3,10,1.0,5
5.7,2,5.7,3,11,0,29,2016,60.0%,rb,3.4,0,Darren McFadden,DAL,3,17,1.0,5
0.8,0,3.7,14,6,0,28,2016,50.0%,,1.8,0,Alfred Morris,DAL,3,11,0.2,6
0.9,12,5.0,16,7,0,29,2016,30.0%,TE,1.5,0,Logan Paulsen,CHI,3,15,0.2,10
5.3,1,14.0,8,26,1,23,2016,60.0%,te,8.4,0,Joshua Perkins,ATL,3,42,0.4,5
2.7,3,2.7,3,7,0,31,2016,50.0%,rb,1.3,1,Adrian Peterson,MIN,3,8,1.0,6
1.7,1,7.3,13,11,0,26,2016,60.0%,rb,4.4,0,Denard Robinson,JAX,3,22,0.2,5
1.3,1,6.7,16,14,0,24,2016,75.0%,fb,5.0,0,Keith Smith,DAL,3,20,0.2,4
3.3,0,3.3,3,8,0,25,2016,100.0%,,3.3,0,Lorenzo Taliaferro,BAL,3,10,1.0,3
2.5,0,12.3,15,16,0,22,2016,33.3%,,4.1,1,Mike Thomas,LAR,3,37,0.2,9
2.1,0,11.0,16,15,0,26,2016,100.0%,,11.0,0,Fitzgerald Toussaint,PIT,3,33,0.2,3
2.5,3,5.0,6,6,0,23,2016,50.0%,te,2.5,0,Ross Travis,KAN,3,15,0.5,6
8.9,1,26.7,9,58,0,22,2016,25.0%,wr,6.7,0,Bryce Treggs,PHI,3,80,0.3,12
3.6,2,10.7,9,21,0,23,2016,75.0%,te,8.0,0,Nick Vannett,SEA,3,32,0.3,4
3.2,1,16.0,15,35,0,24,2016,100.0%,wr,16.0,3,Lucky Whitehead,DAL,3,48,0.2,3
1.7,0,8.5,10,10,0,26,2016,33.3%,,2.8,0,Brenton Bersin,CAR,2,17,0.2,6
6.3,0,37.5,12,69,1,23,2016,50.0%,,18.8,0,Kapri Bibbs,DEN,2,75,0.2,4
1.1,0,7.5,14,13,0,26,2016,50.0%,,3.8,0,Brandon Bolden,NWE,2,15,0.1,4
2.8,0,5.5,4,6,0,25,2016,100.0%,,5.5,0,Jeremy Butler,SDG,2,11,0.5,2
1.3,0,5.0,8,6,0,26,2016,100.0%,,5.0,0,Derek Carrier,WAS,2,10,0.3,2
4.7,0,7.0,3,16,0,30,2016,66.7%,,4.7,0,Jamaal Charles,KAN,2,14,0.7,3
1.2,2,6.0,10,9,0,24,2016,50.0%,rb,3.0,0,Orleans Darkwa,NYG,2,12,0.2,4
33.0,0,33.0,2,57,0,24,2016,33.3%,,11.0,0,Josh Doctson,WAS,2,66,1.0,6
2.6,0,6.5,5,7,0,24,2016,50.0%,,3.3,0,Je'Ron Hamm,SFO,2,13,0.4,4
3.0,1,3.0,2,5,0,28,2016,50.0%,wr,1.5,0,Percy Harvin,BUF,2,6,1.0,4
0.8,11,6.5,16,8,0,25,2016,66.7%,RB,4.3,0,Ryan Hewitt,CIN,2,13,0.1,3
2.3,0,17.0,15,30,0,25,2016,66.7%,,11.3,1,Johnny Holton,OAK,2,34,0.1,3
7.1,0,25.0,7,44,0,26,2016,50.0%,,12.5,0,Tavarres King,NYG,2,50,0.3,4
1.6,0,5.5,7,7,0,24,2016,50.0%,,2.8,0,Daniel Lasco,NOR,2,11,0.3,4
3.7,0,11.0,6,18,1,26,2016,66.7%,,7.3,0,Matt Lengel,NWE,2,22,0.3,3
1.6,5,12.5,16,13,0,29,2016,100.0%,te,12.5,0,Sean McGrath,SDG,2,25,0.1,2
16.0,0,8.0,1,10,0,23,2016,100.0%,,8.0,0,J.D. McKissic,SEA,2,16,2.0,2
10.0,1,25.0,5,27,0,27,2016,50.0%,te,12.5,0,Ifeanyi Momah,ARI,2,50,0.4,4
0.5,3,2.5,10,3,0,24,2016,100.0%,fb,2.5,0,Roosevelt Nix,PIT,2,5,0.2,2
-0.1,3,-0.5,16,0,0,24,2016,66.7%,te,-0.3,0,James O'Shaughnessy,KAN,2,-1,0.1,3
3.4,1,13.5,8,16,0,27,2016,100.0%,te,13.5,0,Niles Paul,WAS,2,27,0.3,2
3.3,0,6.5,4,7,0,24,2016,100.0%,,6.5,0,MyCole Pruitt,2TM,2,13,0.5,2
0.3,5,2.0,14,7,0,24,2016,28.6%,te,0.6,0,Randall Telfer,CLE,2,4,0.1,7
2.8,0,11.0,8,12,0,26,2016,50.0%,,5.5,0,Griff Whalen,SDG,2,22,0.3,4
3.0,0,9.0,6,13,0,23,2016,66.7%,,6.0,0,Cole Wick,DET,2,18,0.3,3
5.0,0,10.0,4,12,0,23,2016,100.0%,,10.0,0,Brandon Wilds,NYJ,2,20,0.5,2
2.3,1,18.0,16,20,0,29,2016,66.7%,fb,12.0,0,Brandon Williams,SEA,2,36,0.1,3
0.9,16,7.0,16,15,1,28,2016,100.0%,QB,7.0,8,Russell Wilson,SEA,2,14,0.1,2
1.6,0,8.0,5,8,0,26,2016,50.0%,,4.0,0,Jared Abbrederis,GNB,1,8,0.2,2
5.5,0,11.0,2,11,0,23,2016,100.0%,,11.0,1,Bralon Addison,CHI,1,11,0.5,1
3.7,3,11.0,3,11,0,26,2016,100.0%,rb,11.0,0,Cameron Artis-Payne,CAR,1,11,0.3,1
0.3,6,2.0,7,2,1,26,2016,100.0%,qb,2.0,4,Matt Barkley,CHI,1,2,0.1,1
-0.3,0,-2.0,7,0,0,30,2016,100.0%,,-2.0,0,Joique Bell,2TM,1,-2,0.1,1
1.3,16,20.0,16,20,1,24,2016,100.0%,QB,20.0,8,Blake Bortles,JAX,1,20,0.1,1
0.3,15,5.0,15,5,0,29,2016,100.0%,QB,5.0,10,Sam Bradford,MIN,1,5,0.1,1
-0.2,0,-2.0,9,-2,0,25,2016,100.0%,,-2.0,0,Mack Brown,WAS,1,-2,0.1,1
16.0,0,16.0,1,16,0,23,2016,100.0%,,16.0,0,Damiere Byrd,CAR,1,16,1.0,1
4.7,0,14.0,3,14,0,25,2016,50.0%,,7.0,0,Gerald Christian,BUF,1,14,0.3,2
2.2,2,31.0,14,31,0,24,2016,100.0%,cb,31.0,1,Quinton Dunbar,WAS,1,31,0.1,1
2.0,0,4.0,2,4,0,23,2016,33.3%,,1.3,0,George Farmer,SEA,1,4,0.5,3
0.8,3,12.0,15,12,0,23,2016,100.0%,rt,12.0,1,Jake Fisher,CIN,1,12,0.1,1
0.7,0,2.0,3,2,0,23,2016,50.0%,,1.0,0,D.J. Foster,NWE,1,2,0.3,2
0.9,7,14.0,16,14,0,26,2016,50.0%,fb,7.0,0,Jalston Fowler,TEN,1,14,0.1,2
-2.7,5,-16.0,6,-16,0,27,2016,100.0%,qb,-16.0,0,Blaine Gabbert,SFO,1,-16,0.2,1
0.5,2,3.0,6,3,0,25,2016,100.0%,qb,3.0,2,Jimmy Garoppolo,NWE,1,3,0.2,1
5.7,2,17.0,3,17,1,24,2016,100.0%,te,17.0,0,Connor Hamlett,CLE,1,17,0.3,1
0.8,1,13.0,16,13,1,29,2016,100.0%,wr,13.0,3,Dwayne Harris,NYG,1,13,0.1,1
6.5,0,13.0,2,13,0,24,2016,100.0%,,13.0,0,Henry Krieger-Coble,DEN,1,13,0.5,1
0.3,3,3.0,10,3,0,26,2016,100.0%,fb/wr,3.0,0,Paul Lasike,CHI,1,3,0.1,1
0.6,16,10.0,16,10,1,25,2016,100.0%,LT,10.0,0,Taylor Lewan,TEN,1,10,0.1,1
1.4,2,10.0,7,10,0,24,2016,100.0%,,10.0,0,Chris Manhertz,2TM,1,10,0.1,1
3.0,0,6.0,2,6,0,24,2016,100.0%,,6.0,0,Paul McRoberts,LAR,1,6,0.5,1
0.3,0,4.0,12,4,0,23,2016,100.0%,,4.0,0,David Morgan,MIN,1,4,0.1,1
1.0,0,8.0,8,8,0,31,2016,100.0%,,8.0,0,Matthew Mulligan,DET,1,8,0.1,1
1.0,0,3.0,3,3,0,25,2016,100.0%,,3.0,0,Marcus Murphy,NOR,1,3,0.3,1
0.0,2,0.0,3,0,0,24,2016,50.0%,te,0.0,0,Troy Niklas,ARI,1,0,0.3,2
-0.9,14,-14.0,15,-6,0,26,2016,100.0%,QB,-14.0,5,Brock Osweiler,HOU,1,-14,0.1,1
0.8,0,3.0,4,3,0,23,2016,33.3%,,1.0,0,Jordan Payton,CLE,1,3,0.3,3
2.0,0,6.0,3,6,0,27,2016,100.0%,,6.0,0,Isaiah Pead,MIA,1,6,0.3,1
0.1,16,1.0,16,1,1,33,2016,100.0%,LT,1.0,0,Donald Penn,OAK,1,1,0.1,1
1.3,0,5.0,4,5,0,23,2016,50.0%,,2.5,0,Troymaine Pope,2TM,1,5,0.3,2
0.4,1,6.0,15,6,0,24,2016,100.0%,fb,6.0,0,Jay Prosch,HOU,1,6,0.1,1
0.3,0,4.0,16,4,0,29,2016,100.0%,,4.0,0,Chase Reynolds,LAR,1,4,0.1,1
1.6,0,8.0,5,8,0,26,2016,100.0%,,8.0,0,Rashad Ross,WAS,1,8,0.2,1
11.5,0,23.0,2,23,0,25,2016,100.0%,,23.0,0,DeAndre Smelter,SFO,1,23,0.5,1
0.2,15,3.0,15,3,0,32,2016,100.0%,QB,3.0,7,Alex Smith,KAN,1,3,0.1,1
5.0,0,20.0,4,20,0,24,2016,33.3%,,6.7,0,Devin Smith,NYJ,1,20,0.3,3
0.6,0,4.0,7,4,0,24,2016,100.0%,,4.0,0,Rod Smith,DAL,1,4,0.1,1
4.0,0,20.0,5,20,0,25,2016,16.7%,,3.3,0,Devin Street,IND,1,20,0.2,6
0.5,0,1.0,2,1,1,25,2016,100.0%,,1.0,0,D.J. Tialavea,ATL,1,1,0.5,1
1.7,1,15.0,9,15,0,21,2016,33.3%,wr,5.0,0,Laquon Treadwell,MIN,1,15,0.1,3
2.2,0,11.0,5,11,0,24,2016,50.0%,,5.5,0,Terron Ward,ATL,1,11,0.2,2
4.5,0,9.0,2,9,0,24,2016,100.0%,,9.0,0,Tony Washington,JAX,1,9,0.5,1
5.0,0,5.0,1,5,0,23,2016,100.0%,,5.0,0,Terrell Watson,PHI,1,5,1.0,1
0.2,0,3.0,14,3,0,30,2016,33.3%,,1.0,0,Joe Webb,CAR,1,3,0.1,3
0.4,16,7.0,16,7,0,24,2016,100.0%,QB,7.0,14,Carson Wentz,PHI,1,7,0.1,1
0.0,0,0.0,11,0,0,22,2016,50.0%,,0.0,2,Jonathan Williams,BUF,1,0,0.1,2
0.6,0,6.0,10,6,0,25,2016,50.0%,,3.0,0,Kerwynn Williams,ARI,1,6,0.1,2
3.8,0,19.0,5,19,0,24,2016,33.3%,,6.3,0,Shane Wynn,JAX,1,19,0.2,3
61.7,16,8.8,16,49,9,25,2017,69.6%,WR,6.1,4,Jarvis Landry,MIA,112,987,7.0,161
72.3,16,10.6,16,37,6,34,2017,67.7%,WR,7.2,1,Larry Fitzgerald,ARI,109,1156,6.8,161
77.8,14,12.0,16,43,5,24,2017,69.8%,WR,8.4,0,Michael Thomas,NOR,104,1245,6.5,149
87.1,15,13.7,16,51,6,25,2017,64.2%,WR,8.8,1,Keenan Allen,LAC,102,1393,6.4,159
109.5,14,15.2,14,57,9,29,2017,62.0%,WR,9.4,4,Antonio Brown+,PIT,101,1533,7.2,163
91.9,15,14.4,15,72,13,25,2017,55.2%,WR,7.9,1,DeAndre Hopkins+,HOU,96,1378,6.4,174
62.7,12,10.9,16,71,5,29,2017,76.7%,WR,8.4,1,Golden Tate,DET,92,1003,5.8,120
79.8,16,14.0,16,65,4,27,2017,64.1%,WR,9.0,3,Adam Thielen,MIN,91,1276,5.7,142
90.3,16,16.4,16,53,3,28,2017,59.5%,WR,9.8,0,Julio Jones,ATL,88,1444,5.5,148
43.7,15,7.7,15,42,2,25,2017,80.2%,RB,6.2,3,Le'Veon Bell+,PIT,85,655,5.7,106
69.2,15,12.5,15,44,8,28,2017,68.0%,TE,8.5,0,Travis Kelce,KAN,83,1038,5.5,122
59.3,16,11.4,16,40,5,30,2017,59.3%,WR,6.8,1,Demaryius Thomas,DEN,83,949,5.2,140
51.6,3,10.2,16,40,5,22,2017,81.0%,fb/rb,8.3,1,Alvin Kamara,NOR,81,826,5.1,100
46.0,15,8.6,15,26,4,27,2017,74.1%,TE,6.4,2,Jack Doyle,IND,80,690,5.3,108
40.7,10,8.1,16,37,5,21,2017,70.8%,RB,5.8,2,Christian McCaffrey,CAR,80,651,5.0,113
61.9,16,13.2,16,54,8,29,2017,64.7%,WR,8.5,0,Doug Baldwin,SEA,75,991,4.7,116
67.4,16,14.4,16,77,8,29,2017,52.4%,WR,7.5,2,A.J. Green,CIN,75,1078,4.7,143
78.9,13,15.8,15,79,7,23,2017,71.4%,WR,11.3,2,Tyreek Hill,KAN,75,1183,5.0,105
63.2,14,12.0,14,55,10,25,2017,63.2%,WR,7.6,0,Davante Adams,GNB,74,885,5.3,117
58.9,13,11.1,14,53,8,27,2017,67.3%,TE,7.5,1,Zach Ertz,PHI,74,824,5.3,110
43.3,0,9.4,16,41,3,24,2017,79.6%,,7.5,4,Duke Johnson,CLE,74,693,4.6,93
50.4,11,10.9,16,42,3,33,2017,66.7%,TE,7.3,2,Delanie Walker,TEN,74,807,4.6,111
66.7,15,14.1,15,42,5,24,2017,52.2%,WR,7.4,1,Mike Evans,TAM,71,1001,4.7,136
52.4,16,12.1,16,50,6,29,2017,52.3%,WR,6.3,1,Dez Bryant,DAL,69,838,4.3,132
77.4,14,15.7,14,53,8,28,2017,65.7%,TE,10.3,1,Rob Gronkowski+,NWE,69,1084,4.9,105
46.9,15,10.5,15,25,5,28,2017,69.8%,WR,7.3,0,Mohamed Sanu,ATL,67,703,4.5,96
43.5,14,9.9,15,46,4,27,2017,71.7%,WR,7.1,1,Randall Cobb,GNB,66,653,4.4,92
52.6,6,12.0,15,41,3,24,2017,64.1%,wr,7.7,6,Jamison Crowder,WAS,66,789,4.4,103
67.6,15,16.6,16,64,7,24,2017,57.0%,WR,9.5,0,Brandin Cooks,NWE,65,1082,4.1,114
50.6,14,12.5,16,51,5,27,2017,63.7%,WR,7.9,1,Jermaine Kearse,NYJ,65,810,4.1,102
60.6,14,13.3,14,59,8,24,2017,67.4%,WR,8.9,0,Stefon Diggs,MIN,64,849,4.6,95
48.1,11,11.3,15,35,6,23,2017,55.7%,TE,6.3,0,Evan Engram,NYG,64,722,4.3,115
52.5,15,12.3,15,80,6,23,2017,73.6%,RB,9.1,5,Todd Gurley+,LAR,64,788,4.3,87
58.8,15,14.9,16,69,7,24,2017,55.3%,WR,8.3,0,Robby Anderson,NYJ,63,941,3.9,114
52.5,16,13.3,16,44,8,23,2017,56.8%,WR,7.6,0,Devin Funchess,CAR,63,840,3.9,111
35.0,16,8.9,16,28,5,35,2017,72.4%,TE,6.4,1,Jason Witten,DAL,63,560,3.9,87
48.0,10,12.4,16,72,8,24,2017,65.3%,WR,8.1,0,Nelson Agholor,PHI,62,768,3.9,95
57.9,6,14.0,15,64,5,24,2017,66.0%,wr,9.2,1,Cooper Kupp,LAR,62,869,4.1,94
43.9,8,10.8,15,27,2,32,2017,70.9%,WR,7.7,2,Danny Amendola,NWE,61,659,4.1,86
39.4,3,10.3,16,43,1,24,2017,73.5%,wr,7.6,1,Adam Humphries,TAM,61,631,3.8,83
68.8,16,18.0,16,58,9,27,2017,57.0%,WR,10.3,0,Marvin Jones,DET,61,1101,3.8,107
32.6,12,8.6,16,33,4,37,2017,77.2%,TE,6.6,1,Ben Watson,BAL,61,522,3.8,79
21.9,16,5.9,16,18,0,27,2017,67.0%,RB,4.0,2,Carlos Hyde,SFO,59,350,3.7,88
28.0,16,7.6,16,39,2,29,2017,76.6%,RB,5.8,3,LeSean McCoy,BUF,59,448,3.7,77
66.5,10,12.4,11,77,2,24,2017,70.2%,WR,8.7,1,Sterling Shepard,NYG,59,731,5.4,84
38.4,4,10.4,16,22,1,28,2017,64.8%,wr,6.7,0,Kendall Wright,CHI,59,614,3.7,91
44.1,14,10.7,14,41,8,30,2017,57.4%,WR,6.1,1,Michael Crabtree,OAK,58,618,4.1,101
29.8,16,8.2,16,49,4,24,2017,69.9%,RB,5.7,1,Melvin Gordon,LAC,58,476,3.6,83
26.0,13,7.2,16,54,0,28,2017,81.7%,RB,5.9,3,Mark Ingram,NOR,58,416,3.6,71
65.5,7,15.8,14,97,7,21,2017,73.4%,wr,11.6,0,JuJu Smith-Schuster,PIT,58,917,4.1,79
52.9,16,14.6,16,61,6,25,2017,55.2%,WR,8.1,4,Kenny Stills,MIA,58,847,3.6,105
